,index,0,1,2,species
35,HA_021_2013,2479.618896484375,0.011285319924354553,3.616128921508789,Beech
36,HA_022_2012,1003.986572265625,0.01143009215593338,2.9598758220672607,Beech
37,HA_022_2013,1435.3355712890625,0.011097121052443981,3.6966354846954346,Beech
38,HA_023_2012,2116.1611328125,0.010184221900999546,2.8320631980895996,Beech
39,HA_023_2013,2291.109130859375,0.011182942427694798,3.59730863571167,Beech
40,HA_024_2012,1617.9886474609375,0.01049248781055212,2.9051272869110107,Beech
41,HA_024_2013,1728.4517822265625,0.010740638710558414,3.7830958366394043,Beech
42,HA_025_2012,1672.546630859375,0.010240967385470867,2.7608041763305664,Beech
43,HA_025_2013,1920.022705078125,0.0104290209710598,3.2385365962982178,Beech
44,HA_026_2012,1606.7939453125,0.011011931113898754,3.004703998565674,Beech
45,HA_026_2013,2104.100830078125,0.010607640258967876,3.664372682571411,Beech
46,HA_027_2012,1540.79931640625,0.011197132989764214,2.9336838722229004,Beech
47,HA_027_2013,1866.7530517578125,0.011163098737597466,3.6928985118865967,Beech
48,HA_028_2012,2667.51416015625,0.01011884119361639,3.203341245651245,Beech
49,HA_028_2013,3540.42041015625,0.0109510263428092,3.241391181945801,Beech
50,HA_029_2012,1727.4090576171875,0.011518633924424648,2.997462511062622,Beech
51,HA_029_2013,2321.45654296875,0.010202417150139809,3.0123839378356934,Beech
52,HA_030_2012,2025.1190185546875,0.009513502940535545,2.9803285598754883,Beech
53,HA_030_2013,1558.525634765625,0.01019853912293911,2.9814701080322266,Beech
54,HA_031_2012,1898.6553955078125,0.010856390930712223,2.806688070297241,Beech
55,HA_031_2013,2289.015625,0.011096823960542679,3.2652063369750977,Beech
56,HA_032_2012,1305.72802734375,0.016474038362503052,1.3656303882598877,Ash
57,HA_032_2013,1324.3948974609375,0.01723984070122242,1.6106151342391968,Ash
58,HA_033_2012,1396.4908447265625,0.013456054963171482,1.6822857856750488,Ash
59,HA_033_2013,1527.434814453125,0.013138233684003353,1.549367904663086,Ash
60,HA_034_2012,1081.2818603515625,0.01437675766646862,2.021678924560547,Ash
61,HA_034_2013,1067.86767578125,0.014742658473551273,1.3319039344787598,Ash
62,HA_035_2012,1373.2591552734375,0.016678476706147194,1.6489245891571045,Ash
63,HA_035_2013,1309.2786865234375,0.01580582745373249,1.3082140684127808,Ash
64,HA_036_2012,836.0759887695312,0.0109489094465971,3.3664510250091553,Beech
65,HA_036_2013,2459.328857421875,0.009565042331814766,2.979962110519409,Beech
66,HA_037_2012,1007.0750732421875,0.010648720897734165,3.0158767700195312,Beech
67,HA_037_2013,819.3118896484375,0.011198736727237701,3.118467092514038,Beech
68,HA_038_2012,1565.91845703125,0.010011096484959126,3.0744333267211914,Beech
69,HA_038_2013,2746.339599609375,0.009111806750297546,2.9829208850860596,Beech
70,HA_039_2012,2918.099609375,0.009068378247320652,2.9829392433166504,Beech
71,HA_039_2013,3062.416015625,0.009312255308032036,3.42429518699646,Beech
72,HA_040_2012,1678.5543212890625,0.010024533607065678,3.3189661502838135,Beech
73,HA_040_2013,2825.560302734375,0.009680592454969883,3.385838508605957,Beech
74,SA_081_2012,1518.84326171875,0.010376469232141972,3.5308640003204346,Beech
75,SA_081_2013,1403.1485595703125,0.008752676658332348,4.9201273918151855,Beech
76,SA_086_2012,3754.832763671875,0.009691131301224232,2.710763454437256,Beech
77,SA_086_2013,3152.498046875,0.009619679301977158,2.9796969890594482,Beech
78,SA_091_2012,1530.8621826171875,0.009422666393220425,2.983039140701294,Beech
79,SA_091_2013,1767.426025390625,0.008404380641877651,2.9849703311920166,Beech
80,SA_096_2012,1175.45263671875,0.010029004886746407,3.015155553817749,Beech
81,SA_096_2013,2025.0628662109375,0.008781956508755684,4.03930139541626,Beech
82,SA_101_2012,2414.94091796875,0.008655899204313755,2.9839909076690674,Beech
83,SA_101_2013,2336.9404296875,0.00871484074741602,2.9839155673980713,Beech
84,SA_102_2012,3137.807861328125,0.009782698005437851,3.001399278640747,Beech
85,SA_102_2013,2781.670166015625,0.009470050223171711,3.0585248470306396,Beech
86,SA_103_2012,4288.6103515625,0.008935865014791489,3.1076197624206543,Beech
87,SA_103_2013,3192.210693359375,0.008730290457606316,3.878497838973999,Beech
88,SA_104_2012,1563.2308349609375,0.010267946869134903,3.6781961917877197,Beech
89,SA_104_2013,1936.2254638671875,0.009814358316361904,3.468479633331299,Beech
90,SA_105_2012,2550.929931640625,0.010150901041924953,2.8868191242218018,Beech
91,SA_105_2013,1899.480712890625,0.010470965877175331,2.8695173263549805,Beech
92,SA_106_2012,1416.298828125,0.010203381069004536,2.986252784729004,Beech
93,SA_106_2013,946.3765258789062,0.010109538212418556,3.0630123615264893,Beech
94,SA_107_2012,1812.4583740234375,0.010143767111003399,2.598639726638794,Beech
95,SA_107_2013,1323.9049072265625,0.010383781045675278,2.6355366706848145,Beech
96,SA_108_2012,2721.658203125,0.009286444634199142,3.106576442718506,Beech
97,SA_108_2013,2285.796142578125,0.009561292827129364,3.311033010482788,Beech
98,SA_109_2012,2734.765380859375,0.009791354648768902,2.6600470542907715,Beech
99,SA_109_2013,1876.91259765625,0.010152173228561878,2.981367588043213,Beech
100,SA_110_2012,3528.542724609375,0.009800325147807598,2.844433069229126,Beech
101,SA_110_2013,2370.50634765625,0.009715788066387177,2.7883713245391846,Beech
102,SA_111_2012,2779.089599609375,0.009246520698070526,2.9808969497680664,Beech
103,SA_111_2013,2151.4228515625,0.010127964429557323,3.600557565689087,Beech
104,SA_112_2012,2542.548583984375,0.009620419703423977,2.9507696628570557,Beech
105,SA_112_2013,1903.517822265625,0.009557880461215973,3.205579996109009,Beech
106,SA_113_2012,3026.306396484375,0.009312891401350498,3.038609266281128,Beech
107,SA_113_2013,2006.1427001953125,0.010033758357167244,3.0837244987487793,Beech
108,SA_114_2012,1918.2249755859375,0.010053292848169804,3.0162816047668457,Beech
109,SA_114_2013,1347.6314697265625,0.011306403204798698,2.9779601097106934,Beech
110,SA_115_2012,3505.265869140625,0.009477302432060242,3.0953116416931152,Beech
111,SA_115_2013,2825.70703125,0.009200195781886578,3.4843719005584717,Beech
112,SA_116_2012,2262.090087890625,0.009707019664347172,2.979729413986206,Beech
113,SA_116_2013,1606.615478515625,0.009589478373527527,3.3010871410369873,Beech
114,SA_117_2012,2750.974609375,0.008858268149197102,2.983424425125122,Beech
115,SA_117_2013,1706.960693359375,0.008929488249123096,3.7823503017425537,Beech
116,SA_118_2012,2637.312255859375,0.008917533792555332,2.9833555221557617,Beech
117,SA_118_2013,3183.21044921875,0.009783373214304447,3.144623279571533,Beech
118,SA_119_2012,3395.620849609375,0.008655181154608727,2.9836161136627197,Beech
119,SA_119_2013,2537.315673828125,0.008714832365512848,4.008608341217041,Beech
120,SA_120_2012,2778.256103515625,0.00908816047012806,2.9829530715942383,Beech
121,SA_120_2013,1600.9403076171875,0.009492414072155952,2.981337070465088,Beech
122,SH_041_2012,2030.3916015625,0.010259117931127548,3.6270172595977783,Beech
123,SH_041_2013,2847.9052734375,0.01125195249915123,3.101686477661133,Beech
124,SH_042_2012,1613.0606689453125,0.010674848221242428,3.139331340789795,Beech
125,SH_042_2013,2020.8382568359375,0.010624033398926258,3.439131498336792,Beech
126,SH_043_2012,1722.8623046875,0.010769739747047424,3.3309121131896973,Beech
127,SH_043_2013,2126.369384765625,0.01122947409749031,3.5191650390625,Beech
128,SH_044_2012,1661.139404296875,0.01073860190808773,3.808236598968506,Beech
129,SH_044_2013,1712.8358154296875,0.011840530671179295,3.19987154006958,Beech
130,SH_045_2012,2509.36279296875,0.010938097722828388,2.9472784996032715,Beech
131,SH_045_2013,3360.175537109375,0.011011364869773388,2.952150821685791,Beech
132,SH_046_2012,2199.303466796875,0.009502474218606949,2.8230295181274414,Beech
133,SH_046_2013,2898.69482421875,0.010957210324704647,3.0654518604278564,Beech
134,SH_047_2012,2869.24169921875,0.009473145939409733,3.2230844497680664,Beech
135,SH_047_2013,2807.84326171875,0.010282031260430813,3.2460646629333496,Beech
136,SH_048_2012,4477.802734375,0.009197198785841465,2.98148512840271,Beech
137,SH_048_2013,4428.68896484375,0.009741440415382385,2.7613162994384766,Beech
138,SH_049_2012,1449.1558837890625,0.009870545007288456,3.1257331371307373,Beech
139,SH_049_2013,1493.1844482421875,0.011129418388009071,2.702199697494507,Beech
140,SH_050_2012,671.3053588867188,0.011993669904768467,3.026514768600464,Beech
141,SH_050_2013,942.0098876953125,0.010785209015011787,3.6961207389831543,Beech
142,SH_051_2012,311.9288024902344,0.008773161098361015,2.9925694465637207,Beech
143,SH_051_2013,1009.6395263671875,0.01030050590634346,2.982818126678467,Beech
144,SH_052_2012,1202.4130859375,0.011912980116903782,3.0463356971740723,Beech
145,SH_052_2013,2275.04931640625,0.011046036146581173,3.080681324005127,Beech
146,SH_053_2012,1281.00830078125,0.011628493666648865,2.640061855316162,Beech
147,SH_053_2013,1729.499267578125,0.011096981354057789,3.1071882247924805,Beech
148,SH_054_2012,1998.306640625,0.010199036449193954,3.6069629192352295,Beech
149,SH_054_2013,2899.012939453125,0.01012120395898819,3.5462803840637207,Beech
150,SH_055_2012,683.1016235351562,0.012750682421028614,3.4284443855285645,Beech
151,SH_055_2013,1372.690185546875,0.010832461528480053,3.713008403778076,Beech
152,SH_056_2012,331.5239562988281,0.010185007005929947,2.9891529083251953,Beech
153,SH_056_2013,907.95458984375,0.00983227789402008,3.2981503009796143,Beech
154,SH_057_2012,2204.259033203125,0.0102204205468297,3.3243625164031982,Beech
155,SH_057_2013,2445.880126953125,0.010863306000828743,2.9761030673980713,Beech
156,SH_058_2012,1021.66455078125,0.009915466420352459,3.518404006958008,Beech
157,SH_058_2013,821.8319702148438,0.01135873980820179,2.853571891784668,Beech
158,SH_059_2012,728.3055419921875,0.011073396541178226,4.020655155181885,Beech
159,SH_059_2013,952.0899047851562,0.012490849010646343,2.808145523071289,Beech
160,SH_060_2012,1342.843994140625,0.011434529908001423,3.010540008544922,Beech
161,SH_060_2013,1684.98681640625,0.010332861915230751,3.219163417816162,Beech
162,SH_061_2012,2574.074951171875,0.010741195641458035,2.6872782707214355,Beech
163,SH_061_2013,3445.69677734375,0.010663994587957859,2.702937602996826,Beech
164,SH_066_2012,4379.9833984375,0.009746051393449306,2.650289297103882,Beech
165,SH_066_2013,2887.74072265625,0.011383251287043095,2.0344178676605225,Beech
166,SH_071_2012,3048.152099609375,0.01039394922554493,2.781271457672119,Beech
167,SH_071_2013,2717.05712890625,0.010773989371955395,2.998220443725586,Beech
168,SH_076_2012,3817.347412109375,0.009703848510980606,3.131380558013916,Beech
169,SH_076_2013,3908.9501953125,0.0106547512114048,3.1879334449768066,Beech
